rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,text
rec-584-dup-2,chelsea,banasevich,142,grieve place,,boggakbilla,2400,sa,19400330,8359979,chelsea banasevich grieve place  boggakbilla 2400 sa 19400330
rec-1264-org,olivia,berry,16,newman morris circuit,true rise,bonnet bay,6108,qld,,8074345,olivia berry newman morris circuit true rise bonnet bay 6108 qld 
rec-1681-dup-0,callum,finlay,1,ebenezer street,arcadia,craigmore,4461,nsw,19810911,2783111,callum finlay ebenezer street arcadia craigmore 4461 nsw 19810911
rec-1244-dup-3,irene,campbjell,11,lott place,brandywinre stud,kingston,3125,nsw,19310829,2258776,irene campbjell lott place brandywinre stud kingston 3125 nsw 19310829
rec-430-org,felicity,huxley,11,saunders street,,calista,3971,sa,,6912302,felicity huxley saunders street  calista 3971 sa 
rec-1314-dup-2,lachlan,hyland,16,colebatchu place,penquite road,cape paterson,4305,qld,19340129,6484756,lachlan hyland colebatchu place penquite road cape paterson 4305 qld 19340129
rec-316-dup-2,karissa,creten,158,beattie crgescent,birrabilla,moranbah,2525,nsw,19360703,2328993,karissa creten beattie crgescent birrabilla moranbah 2525 nsw 19360703
rec-708-org,trent,brain,40,madigan street,,ekibin,3196,nsw,19700723,7357958,trent brain madigan street  ekibin 3196 nsw 19700723
rec-1718-org,georgia,nguyen,38,cullen street,balmoral garden,emu plains,4068,nsw,19401127,9581805,georgia nguyen cullen street balmoral garden emu plains 4068 nsw 19401127
rec-256-dup-3,fraser,tadege,1,mcinnes street,,scarboruogh,2870,nsw,19001013,3817644,fraser tadege mcinnes street  scarboruogh 2870 nsw 19001013
rec-710-dup-1,yasmin,spagnoletti,29,hallenc lose,kings apmts,charlesgown,2756,nsw,19260409,3971103,yasmin spagnoletti hallenc lose kings apmts charlesgown 2756 nsw 19260409
rec-1410-dup-3,ayden,white,7,dines place,ocean park towers,garean,2506,vic,19390830,7585098,ayden white dines place ocean park towers garean 2506 vic 19390830
rec-1674-dup-1,zoe,gajda,35,eddison place,rosebrook,concord,6058,nsw,19600545,2599162,zoe gajda eddison place rosebrook concord 6058 nsw 19600545
rec-90-org,dylan,campbell,10,mackey place,cypress garden,tyalgum,2640,vic,19900718,4147733,dylan campbell mackey place cypress garden tyalgum 2640 vic 19900718
rec-1489-dup-2,berry,emiily,3,tenison-woods circuit,,ashfield,6169,nsw,19380101,6459366,berry emiily tenison-woods circuit  ashfield 6169 nsw 19380101
rec-1145-org,lachlan,campbell,11,officer crescent,rainbow downs,parramatta,6163,vic,19461129,2287322,lachlan campbell officer crescent rainbow downs parramatta 6163 vic 19461129
rec-342-org,owen,coxon,111,brindabella stn,norillee,byford,3165,qld,19370218,1040781,owen coxon brindabella stn norillee byford 3165 qld 19370218
rec-358-org,elli,mccarthy,35,druitt place,myalpa,penshurst,4551,nsw,19681114,7638218,elli mccarthy druitt place myalpa penshurst 4551 nsw 19681114
rec-1244-dup-0,benjamin,campbell,11,lott place,brandywine stud,kingston,3125,nsw,19080113,2258776,benjamin campbell lott place brandywine stud kingston 3125 nsw 19080113
rec-615-dup-0,caleb,glass,284,warrego crcuit,sec 202,frankston,6210,qld,19640219,6764035,caleb glass warrego crcuit sec 202 frankston 6210 qld 19640219
rec-1017-dup-0,georia,blake,7,huntly,bristn,jesmond,0830,wa,19470129,4756378,georia blake huntly bristn jesmond 0830 wa 19470129
rec-1427-dup-1,jacqueline,matthews,50,callaghab street,narla vlge,punchbowl,3815,qld,19210324,2110260,jacqueline matthews callaghab street narla vlge punchbowl 3815 qld 19210324
rec-1273-dup-3,naco ya,white,16,blake pkace,st johnof god hospital,young,3228,nsw,19260826,3012061,naco ya white blake pkace st johnof god hospital young 3228 nsw 19260826
rec-1706-dup-0,maddison,quilliam,57,bedford street,rosall,surrey hills,6525,nsw,19460730,6408479,maddison quilliam bedford street rosall surrey hills 6525 nsw 19460730
rec-1437-org,madeleine,green,20,weetman place,hopeview,orange,2125,vic,19911013,5184902,madeleine green weetman place hopeview orange 2125 vic 19911013
rec-21-dup-0,,,14,teakle place,thebowery,yarram,2299,sa,19100817,4968103,  teakle place thebowery yarram 2299 sa 19100817
rec-1886-dup-2,triwtan,carp,222,marchantcircuit,georgdeale,campbelwltown,2913,nsw,19281204,1421166,triwtan carp marchantcircuit georgdeale campbelwltown 2913 nsw 19281204
rec-1133-org,erin,kyriacou,32,holmes crescent,ferncliff,horsley,2138,vic,19900510,5417288,erin kyriacou holmes crescent ferncliff horsley 2138 vic 19900510
rec-1160-org,silas,edhouse,13,fincham crescent,gateway vlge caravn park,terrigal,2720,nsw,19460712,6281089,silas edhouse fincham crescent gateway vlge caravn park terrigal 2720 nsw 19460712
rec-1070-dup-0,kristrn,capurso,67,bosworth curcuit,monier square,magra,4057,vic,19170201,7204184,kristrn capurso bosworth curcuit monier square magra 4057 vic 19170201
rec-1077-dup-0,zack,berry,80,athertonb xtreet,cantlay farm,hamilton,7315,vic,19310124,1934867,zack berry athertonb xtreet cantlay farm hamilton 7315 vic 19310124
rec-656-org,danielle,reid,17,kootara crescent,cave hill creek,wanniassa,4220,wa,19530118,3310083,danielle reid kootara crescent cave hill creek wanniassa 4220 wa 19530118
rec-1618-dup-0,ashleigh,whiteway,,cotton street,,park orchards,3123,vic,19500916,5163016,ashleigh whiteway cotton street  park orchards 3123 vic 19500916
rec-278-dup-0,helena,ebert,745,garratt sxreet,brakburn,aspley,2024,vic,19710327,2510937,helena ebert garratt sxreet brakburn aspley 2024 vic 19710327
rec-1236-dup-0,archie,priest,1,temperley street,sunrest stud,northnarrabeen,3995,wa,19831118,1585410,archie priest temperley street sunrest stud northnarrabeen 3995 wa 19831118
rec-1596-dup-0,mitchell,bellamy,,arthurdircle,bolsro,coonalypn,6210,vic,19710203,1090549,mitchell bellamy arthurdircle bolsro coonalypn 6210 vic 19710203
rec-1669-dup-2,noa,homa nn,30,cowper svgreet,,toorak,3556,vic,19940914,5103979,noa homa nn cowper svgreet  toorak 3556 vic 19940914
rec-775-org,diamond,bishop,22,mcbryde crescent,camara,valley view,2049,nsw,,1088643,diamond bishop mcbryde crescent camara valley view 2049 nsw 
rec-1727-dup-2,joshua,campbell,12,ballumbir street,hornbylihgthouse,harbvord,3189,vic,19670227,6114426,joshua campbell ballumbir street hornbylihgthouse harbvord 3189 vic 19670227
rec-1313-org,benjamin,larg,2,wilson street,suunybrae,belrose,2067,tas,19451103,9646332,benjamin larg wilson street suunybrae belrose 2067 tas 19451103
rec-592-dup-2,mikhaili,cooksno,2,turner plce,kapeka,salisbury east,3840,qld,19530305,2134191,mikhaili cooksno turner plce kapeka salisbury east 3840 qld 19530305
rec-519-dup-2,sebastian,petersuen,,chinner crescent,dorothy gensers vlge,dapto,3016,wa,19290524,2315376,sebastian petersuen chinner crescent dorothy gensers vlge dapto 3016 wa 19290524
rec-709-dup-0,james,watelrow,484,brigalow street,,coffs harbour,3167,nsw,19420525,6912540,james watelrow brigalow street  coffs harbour 3167 nsw 19420525
rec-575-dup-3,tahni,murton,11,macfarland crescent,berkeley vlge,rydr,3220,,19231110,4111794,tahni murton macfarland crescent berkeley vlge rydr 3220  19231110
rec-810-dup-0,benjamin,santangelo,8,roseglen,case place,winthrop,3020,vic,19140729,2496528,benjamin santangelo roseglen case place winthrop 3020 vic 19140729
rec-1999-org,lucas,campbell,2,caldwell street,moriah,st kilda east,5016,nsw,19880726,8310648,lucas campbell caldwell street moriah st kilda east 5016 nsw 19880726
rec-1136-org,daniel,gibb,,warragamba avenue,qbd bldg,ceduna,6065,vic,19070224,9071156,daniel gibb warragamba avenue qbd bldg ceduna 6065 vic 19070224
rec-649-org,tiarna,stanley,69,fremantle drive,inveraray,killara,6285,act,19680130,5776556,tiarna stanley fremantle drive inveraray killara 6285 act 19680130
rec-1722-org,emiily,milburn,7,cuscaden crescent,danric lodge,albion park,6275,qld,19340317,3499772,emiily milburn cuscaden crescent danric lodge albion park 6275 qld 19340317
rec-1892-org,eboni,moscatt,255,sid barnes crescent,brambletye vinyard,kyabram,7249,tas,19050313,2993780,eboni moscatt sid barnes crescent brambletye vinyard kyabram 7249 tas 19050313
rec-33-org,samuel,clarke,9,clint place,,corrimal,2594,nsw,19491205,1610220,samuel clarke clint place  corrimal 2594 nsw 19491205
rec-1908-org,jamie,jugovac,15,rainbow place,springmount,paddington,2082,vic,19140722,5660630,jamie jugovac rainbow place springmount paddington 2082 vic 19140722
rec-1764-dup-0,,leslie,5,edmondson street,baringa octtage,gorokan,3023,nsw,19460413,4197267, leslie edmondson street baringa octtage gorokan 3023 nsw 19460413
rec-1947-dup-4,lily,les,14,learmont drive,,patterson lakes,2031,tas,19181114,2396732,lily les learmont drive  patterson lakes 2031 tas 19181114
rec-1778-org,dylan,zilm,43,blamey crescent,condinup,wattle glen,4211,vic,19671229,4892613,dylan zilm blamey crescent condinup wattle glen 4211 vic 19671229
rec-260-dup-1,robin,morrison,14,markham pstreet,balmaincove,north ydney,6169,vic,19250124,8539119,robin morrison markham pstreet balmaincove north ydney 6169 vic 19250124
rec-1514-org,isabella,quilty,247,rubicon street,banksia village,kogarah,2440,tas,19400829,1676720,isabella quilty rubicon street banksia village kogarah 2440 tas 19400829
rec-552-dup-0,harley,mccarthy,177,pridham tstreet,milton,marsden,3165,nsw,19080419,6089216,harley mccarthy pridham tstreet milton marsden 3165 nsw 19080419
rec-1179-dup-2,tohmas,priets,29,nemarang crescent,,new farm,2250,tas,19401205,2293160,tohmas priets nemarang crescent  new farm 2250 tas 19401205
rec-1877-dup-3,jack,ban,17,throssell street,killarney,regents park,2570,qld,19530428,6593255,jack ban throssell street killarney regents park 2570 qld 19530428
rec-874-org,peta,mccarthy,15,barnett close,mostyn on the park,altona north,3188,nsw,19000314,6918773,peta mccarthy barnett close mostyn on the park altona north 3188 nsw 19000314
rec-310-dup-0,lauren,finlay,19,colefaxplace,killarney,chinchilla,4870,act,19020608,3951342,lauren finlay colefaxplace killarney chinchilla 4870 act 19020608
rec-990-dup-0,andrea,brokenshire,3,sturdee crescent,,birmingha gardens,2455,nsw,19450619,2381532,andrea brokenshire sturdee crescent  birmingha gardens 2455 nsw 19450619
rec-356-dup-2,samantha,doblinger,7,bangalay crescent,thehammo n dvillage,deer park,4380,nsy,19131222,1907245,samantha doblinger bangalay crescent thehammo n dvillage deer park 4380 nsy 19131222
rec-700-dup-3,christian,ferrar,2,boolee srteet,noss,doubleview,4352,nsw,19491125,2992541,christian ferrar boolee srteet noss doubleview 4352 nsw 19491125
rec-1820-org,matthew,pavin,28,barlow street,wallaces ck,risdon park,2048,nsw,19781210,7578895,matthew pavin barlow street wallaces ck risdon park 2048 nsw 19781210
rec-764-dup-1,jacob,ryan,172,davidson street,lakesidemanor,brisbane,6197,nsw,19390210,9826543,jacob ryan davidson street lakesidemanor brisbane 6197 nsw 19390210
rec-1486-org,emiily,grimm,71,dumas street,pleasant acres,balcatta,2010,qld,19861227,5295959,emiily grimm dumas street pleasant acres balcatta 2010 qld 19861227
rec-659-org,david,knapman,66,blamey crescent,mira monte,floraville,4103,wa,19631011,6091304,david knapman blamey crescent mira monte floraville 4103 wa 19631011
rec-401-dup-3,alexa-ose,white,43,warrego circuit,burnside,bayswter,3041,nt,19160822,2502613,alexa-ose white warrego circuit burnside bayswter 3041 nt 19160822
rec-171-org,sophie,mason,2,may mills close,unt 1,craigmore,2261,nsw,19700207,1317086,sophie mason may mills close unt 1 craigmore 2261 nsw 19700207
rec-595-dup-3,harley,lowe,3,fox place,cooee palms,gerogrey,4072,nt,19291003,1515266,harley lowe fox place cooee palms gerogrey 4072 nt 19291003
rec-1954-org,lily,cowell,2,parkhill street,legacy vlge,fig tree pocket,3171,qld,19401005,5831380,lily cowell parkhill street legacy vlge fig tree pocket 3171 qld 19401005
rec-1337-dup-0,nathsan,priest,363,banks street,manresa,malvern east,4570,act,19160503,4665603,nathsan priest banks street manresa malvern east 4570 act 19160503
rec-1402-org,emiily,webb,20,hurtle avenue,circle court,dapto,3216,qld,19080812,1480089,emiily webb hurtle avenue circle court dapto 3216 qld 19080812
rec-1721-dup-3,,sandman,468,nona place,,east hills,4065,tas,19540128,9843714, sandman nona place  east hills 4065 tas 19540128
rec-771-org,ned,lodge,32,karuah street,athlone,bundamba,2280,act,19510526,9020603,ned lodge karuah street athlone bundamba 2280 act 19510526
rec-683-org,kasey,loehr,24,taroona place,trail view,cooma,3212,vic,19400105,8298067,kasey loehr taroona place trail view cooma 3212 vic 19400105
rec-1637-dup-0,louis,zierholz,6,manifold place,beltrasna a ngus stud,barrack heights,5520,vic,19661015,7022760,louis zierholz manifold place beltrasna a ngus stud barrack heights 5520 vic 19661015
rec-1848-dup-2,ella,crouch,3,wybalens grove,tieve tara,urangan,3072,wa,19271130,3031169,ella crouch wybalens grove tieve tara urangan 3072 wa 19271130
rec-987-dup-0,lachlan,mcdermid,24,london i rcuit,terawah station,clareville,3677,nsw,19630721,2005942,lachlan mcdermid london i rcuit terawah station clareville 3677 nsw 19630721
rec-188-dup-0,kyle,richmond,38,hammond close,oakdale,linudm,6110,sa,19420519,7435722,kyle richmond hammond close oakdale linudm 6110 sa 19420519
rec-1015-org,luke,browne,5,myles connell crescent,mirani,mount pleasant,3950,wa,19410418,4141703,luke browne myles connell crescent mirani mount pleasant 3950 wa 19410418
rec-1976-dup-2,emiily,bradshaw,34,shenton crscent,heritageh est,barwon heads,2261,vic,19610622,6315479,emiily bradshaw shenton crscent heritageh est barwon heads 2261 vic 19610622
rec-1407-dup-0,olivia,wheatley,5,crisp ciecuit,braemore,lake clarendon,4575,qld,19421007,5051083,olivia wheatley crisp ciecuit braemore lake clarendon 4575 qld 19421007
rec-1007-dup-2,rebekah,modystach,34,tausx place,pyramid cara park,iluka,2216,nsw,19341113,8796023,rebekah modystach tausx place pyramid cara park iluka 2216 nsw 19341113
rec-575-dup-2,tahni,murto m,11,macfarland crescent,,ryde,3220,,19231110,4111794,tahni murto m macfarland crescent  ryde 3220  19231110
rec-1207-org,joshua,kennealy,585,bardolph street,garden est,killara,2500,wa,19880210,2571059,joshua kennealy bardolph street garden est killara 2500 wa 19880210
rec-1758-dup-0,joshua,comlan,1,hawkesbury xcrescent,lougmore,penola,0620,qld,19010219,2855631,joshua comlan hawkesbury xcrescent lougmore penola 0620 qld 19010219
rec-1361-org,sam,clarke,85,couchman crescent,rosetta village,echuca west,5043,vic,19640103,6444384,sam clarke couchman crescent rosetta village echuca west 5043 vic 19640103
rec-1561-dup-0,lara,slape,11,lamingtonj street,rosehill,albany creek,6002,wa,19010927,2204711,lara slape lamingtonj street rosehill albany creek 6002 wa 19010927
rec-1545-org,joshua,praetz,51,hope street,railway cottage,orange,2500,tas,19810324,2725904,joshua praetz hope street railway cottage orange 2500 tas 19810324
rec-1630-dup-1,benjamin,,8,hatters ley court,,mount isa,2480,,19040605,1601537,benjamin  hatters ley court  mount isa 2480  19040605
rec-99-dup-1,kirra,riddell,23,rene street,,burpengary,2747,qld,19140824,2031372,kirra riddell rene street  burpengary 2747 qld 19140824
rec-804-org,adriana,beadle,19,wakelin circuit,,werrington,4670,vic,19740613,1644235,adriana beadle wakelin circuit  werrington 4670 vic 19740613
rec-805-dup-0,charlptte,shelley,90,cromwell circuit,wombat hill,nobl e ark,2026,vic,19780711,2664293,charlptte shelley cromwell circuit wombat hill nobl e ark 2026 vic 19780711
rec-1517-dup-0,elizabeth,bartel,3,garradc ourt,st helens dpstoral co,broken hill,2449,vic,19831127,1042252,elizabeth bartel garradc ourt st helens dpstoral co broken hill 2449 vic 19831127
rec-1996-dup-2,grace,timmermans,18,cussenstreet,,preston,2251,wa,19501207,6702521,grace timmermans cussenstreet  preston 2251 wa 19501207
rec-1969-dup-1,mauiah,rickett,148,sinclairstreet,brumby's run,salisbury east,3070,nsw,19020831,3712385,mauiah rickett sinclairstreet brumby's run salisbury east 3070 nsw 19020831
rec-803-dup-0,taliah,whites,24,hacke place,belgrade park,bayview heights,2299,vic,19590228,8872631,taliah whites hacke place belgrade park bayview heights 2299 vic 19590228
rec-546-dup-3,geo rge,artis,,macfarland crescent,tulla burra,springfield,4019,vic,19810320,5959224,geo rge artis macfarland crescent tulla burra springfield 4019 vic 19810320
rec-609-dup-4,isabelle,brookhouse,105,kavel street,,riverw ood,6010,wa,19200905,9060410,isabelle brookhouse kavel street  riverw ood 6010 wa 19200905
rec-6-dup-2,kayne,gillatd,168,bursaria street,,leetoh,2612,nsw,19340427,7513599,kayne gillatd bursaria street  leetoh 2612 nsw 19340427
rec-1646-dup-0,grace,futcher,70,burt street,clear creek,mentone,6023,nsw,19361127,2333144,grace futcher burt street clear creek mentone 6023 nsw 19361127
rec-1375-dup-2,joshua,robson,29,windich street,ind ra,lansvale,6153,nsw,19770906,5573069,joshua robson windich street ind ra lansvale 6153 nsw 19770906
rec-1214-dup-0,ashlie,hinkesman,101,melrosewdrive,,coombsbah,2171,qld,19331111,8950763,ashlie hinkesman melrosewdrive  coombsbah 2171 qld 19331111
rec-708-dup-1,trent,brain,40,madigan street,,ekibin,3225,nsw,19700723,7357958,trent brain madigan street  ekibin 3225 nsw 19700723
rec-1916-org,dylan,feast,36,banvard place,willandra,berkeley vale,4112,vic,19551020,8801693,dylan feast banvard place willandra berkeley vale 4112 vic 19551020
